chr	start	end	strand	label	n_supporting	method	gene_name
13	113979270	113979271	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RASA3
13	114291657	114291658	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GA-rich,UPF3A,UPF3A,UPF3A,UPF3A,UPF3A,UPF3A,UPF3A,UPF3A,UPF3A
13	114291661	114291662	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UPF3A,UPF3A,UPF3A,UPF3A,GA-rich,UPF3A,UPF3A,UPF3A,UPF3A,UPF3A
14	23079588	23079589	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACIN1,ACIN1,ACIN1,ACIN1,ACIN1
14	23080325	23080326	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACIN1,ACIN1,ACIN1,ACIN1
14	31207430	31207431	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HECTD1,HECTD1,HECTD1,HECTD1
14	49768300	49768301	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	KLHDC2,KLHDC2,KLHDC2,KLHDC2,KLHDC2
14	49893334	49893335	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ARF6
14	52695419	52695420	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ERO1A,ERO1A,ERO1A,ERO1A,ERO1A,ERO1A
14	52707209	52707210	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PSMC6,PSMC6,PSMC6,PSMC6,PSMC6,PSMC6,PSMC6,PSMC6,PSMC6
14	58244839	58244840	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	intergenic
14	68880907	68880908	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACTN1,ACTN1,ACTN1,ACTN1,ACTN1,ACTN1,ACTN1,ACTN1,ACTN1,ACTN1
14	73103250	73103251	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	G-rich,RBM25,RBM25,RBM25,RBM25
14	73105966	73105967	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RBM25,RBM25,RBM25,RBM25
14	73109407	73109408	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RBM25,RBM25,RBM25,RBM25,RBM25,RBM25,RBM25
14	73715504	73715505	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ELMSAN1,ELMSAN1,ELMSAN1
14	75003044	75003045	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EIF2B2,EIF2B2,EIF2B2,EIF2B2,EIF2B2
14	77469118	77469119	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AHSA1,AHSA1,AHSA1,AHSA1,AHSA1,AHSA1,AHSA1
14	89161827	89161828	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FOXN3,FOXN3,FOXN3,FOXN3,FOXN3
14	92704200	92704201	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LGMN,LGMN,LGMN,LGMN,LGMN,LGMN
14	100239829	100239830	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	YY1,YY1,YY1,(GGC)n
14	100239830	100239831	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	YY1,YY1,(GGC)n,YY1
14	100292280	100292281	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC25A29,SLC25A29,SLC25A29,SLC25A29,SLC25A29
14	104703346	104703347	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	INF2,INF2,INF2
14	104753149	104753150	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SIVA1,SIVA1
14	105147857	105147858	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	JAG2,JAG2,JAG2
15	25338515	25338516	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A,UBE3A
15	29705737	29705738	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TJP1,TJP1,TJP1,TJP1,TJP1,TJP1
15	32615970	32615971	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ARHGAP11A,ARHGAP11A,ARHGAP11A,ARHGAP11A,ARHGAP11A,ARHGAP11A
15	32616147	32616148	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ARHGAP11A,ARHGAP11A,ARHGAP11A,ARHGAP11A,ARHGAP11A,ARHGAP11A
15	34101736	34101737	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	EMC7,EMC7,EMC7,EMC7
15	34934582	34934583	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AQR,AQR
15	35237892	35237893	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANP32AP1,ANP32AP1,GA-rich
15	35237897	35237898	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANP32AP1,GA-rich,ANP32AP1
15	35237898	35237899	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GA-rich,ANP32AP1,ANP32AP1
15	35238000	35238001	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANP32AP1,ANP32AP1
15	35238030	35238031	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANP32AP1,ANP32AP1
15	40775099	40775100	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DNAJC17,DNAJC17,DNAJC17,DNAJC17,DNAJC17,DNAJC17,DNAJC17
15	44711506	44711507	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	B2M,B2M,B2M
15	50459088	50459089	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	USP8,USP8,USP8,USP8,USP8,USP8,USP8,USP8,USP8,USP8,USP8,USP8
15	51966192	51966193	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LEO1,LEO1
15	51966193	51966194	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LEO1,LEO1
15	51966279	51966280	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LEO1,LEO1
15	52551499	52551500	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ARPP19,ARPP19,ARPP19,ARPP19,ARPP19
15	55181769	55181770	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RSL24D1
15	57286395	57286396	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TCF12,TCF12,TCF12,TCF12,TCF12,TCF12,TCF12,TCF12,TCF12,TCF12,TCF12,TCF12
15	57288294	57288295	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TCF12,TCF12,TCF12,TCF12,TCF12,TCF12
15	64096021	64096022	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SNX1,SNX1,SNX1,SNX1,SNX1,SNX1,SNX1,SNX1
15	64816347	64816348	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PIF1,PIF1,PIF1
15	68208098	68208099	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC107871.1,CLN6,AC107871.1,CLN6,AC107871.1,AC107871.1,CLN6,CLN6,CLN6,CLN6,CLN6,CLN6
15	68779915	68779916	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANP32A,ANP32A,ANP32A,ANP32A
15	68783047	68783048	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANP32A,ANP32A,ANP32A,ANP32A,ANP32A,ANP32A
15	70053370	70053371	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3,TLE3
15	75375819	75375820	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SIN3A,SIN3A,SIN3A,SIN3A,SIN3A
15	78274219	78274220	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DNAJA4,DNAJA4,DNAJA4,DNAJA4,DNAJA4,DNAJA4,DNAJA4,DNAJA4,DNAJA4
15	84716113	84716114	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SEC11A,SEC11A,SEC11A,SEC11A
15	89315328	89315329	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FANCI,FANCI,FANCI,FANCI,FANCI,FANCI
15	90271934	90271935	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC091167.6,NGRN,NGRN,NGRN,AC091167.2
15	90643726	90643727	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CRTC3,CRTC3
15	94855766	94855767	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC087633.2,AC087633.2,AC087633.2
15	101295250	101295251	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SNRPA1,SNRPA1,SNRPA1,SNRPA1
16	192938	192939	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L,LUC7L
16	662709	662710	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	WDR90,WDR90,WDR90,WDR90,WDR90,WDR90,WDR90,WDR90,WDR90
16	1351471	1351472	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TSR3,TSR3
16	2038951	2038952	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC9A3R2
16	2177532	2177533	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TRAF7
16	2757896	2757897	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SRRM2,SRRM2,SRRM2,SRRM2,SRRM2,SRRM2,SRRM2,SRRM2,SRRM2
16	2771091	2771092	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SRRM2,SRRM2,SRRM2,SRRM2,SRRM2
16	3485820	3485821	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NAA60,AC004224.2,NAA60,NAA60,NAA60,NAA60,NAA60,NAA60,NAA60,NAA60,NAA60
16	3717523	3717524	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TRAP1,TRAP1,TRAP1,TRAP1
16	4801550	4801551	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI,ROGDI
16	4861084	4861085	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UBN1,UBN1,UBN1,UBN1,UBN1
16	5071839	5071840	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ALG1,ALG1,ALG1,ALG1
16	11676209	11676210	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SNN
16	14435908	14435909	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PARN,PARN,PARN
16	18790306	18790307	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RPS15A,RPS15A,AC138811.2,RPS15A,RPS15A,RPS15A,RPS15A,RPS15A,RPS15A
16	18839786	18839787	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SMG1,SMG1,SMG1
16	19521733	19521734	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GDE1,GDE1
16	27489722	27489723	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GTF3C1,GTF3C1,GTF3C1
16	28983213	28983214	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SPNS1,SPNS1,AC109460.3,SPNS1,SPNS1,SPNS1,SPNS1,SPNS1,SPNS1
16	29983601	29983602	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TAOK2,TAOK2,TAOK2,TAOK2
16	30524415	30524416	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNF768,ZNF768
16	30669875	30669876	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FBRS,FBRS,FBRS,FBRS
16	30768883	30768884	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RNF40,RNF40,RNF40,RNF40
16	46930900	46930901	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GPT2,GPT2,GPT2
16	50354903	50354904	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	BRD7,BRD7,BRD7,BRD7,BRD7
16	67685607	67685608	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GFOD2,GFOD2,GFOD2,GFOD2,GFOD2,GFOD2
16	69324671	69324672	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	VPS4A,VPS4A
16	69324672	69324673	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	VPS4A,VPS4A
16	69424615	69424616	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CYB5B,CYB5B
16	70252473	70252474	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AARS
16	71730423	71730424	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP1G1
16	75107875	75107876	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNRF1,ZNRF1,ZNRF1,ZNRF1,ZNRF1,ZNRF1,ZNRF1
16	75411947	75411948	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CFDP1,CFDP1,CFDP1,CFDP1
16	83807986	83807987	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HSBP1
16	83807993	83807994	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HSBP1,HSBP1
16	84131157	84131158	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HSDL1,HSDL1,HSDL1,HSDL1,HSDL1,HSDL1
16	84566922	84566923	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	COTL1,COTL1,COTL1,COTL1
16	89279196	89279197	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11
16	89317034	89317035	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11,ANKRD11
16	89792530	89792531	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FANCA,FANCA,FANCA,FANCA
17	2417340	2417341	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	METTL16,AluSx,METTL16,METTL16
17	2420501	2420502	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	METTL16,METTL16,METTL16,METTL16
17	4170805	4170806	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANKFY1,ANKFY1,ANKFY1,ANKFY1,ANKFY1,ANKFY1
17	4721059	4721060	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ARRB2,ARRB2,ARRB2,ARRB2,ARRB2,G-rich,ARRB2,ARRB2,ARRB2
17	4945155	4945156	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RNF167,RNF167,RNF167,RNF167,RNF167,RNF167,RNF167
17	5024434	5024435	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	KIF1C
17	7012622	7012623	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RNASEK,RNASEK,RNASEK,RNASEK
17	7893430	7893431	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CHD3,CHD3,CHD3,(CAG)n,CHD3,CHD3
17	8143830	8143831	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC129492.1,AC129492.1,AC129492.1,AC129492.1,AC129492.1
17	8604887	8604888	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MYH10,MYH10,MYH10,MYH10,MYH10
17	15636101	15636102	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC005324.3,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16,TRIM16
17	16353452	16353453	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CENPV,CENPV,CENPV
17	16381085	16381086	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UBB,UBB,UBB
17	18039150	18039151	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ATPAF2,ATPAF2,ATPAF2,ATPAF2,ATPAF2,ATPAF2
17	18184234	18184235	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ALKBH5,ALKBH5
17	18208507	18208508	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ALKBH5,ALKBH5,(TTTTGTT)n,ALKBH5
17	28344446	28344447	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TNFAIP1,TNFAIP1,TNFAIP1
17	29263207	29263208	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NUFIP2
17	29263869	29263870	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NUFIP2
17	29576945	29576946	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GIT1,GIT1,GIT1,GIT1,GIT1,GIT1,GIT1,GIT1,GIT1
17	29608904	29608905	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ANKRD13B,ANKRD13B,ANKRD13B,ANKRD13B,ANKRD13B,ANKRD13B,ABHD15-AS1,ANKRD13B,ANKRD13B
17	35598285	35598286	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1,AP2B1
17	36495480	36495481	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ZNHIT3,ZNHIT3,ZNHIT3,ZNHIT3,ZNHIT3,ZNHIT3,ZNHIT3,ZNHIT3,ZNHIT3
17	37513018	37513019	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DUSP14,DUSP14,DUSP14
17	39461776	39461777	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CDK12,CDK12
17	39531638	39531639	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CDK12,CDK12,CDK12,CDK12
17	40074402	40074403	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	THRA,THRA,THRA,THRA,THRA,THRA,THRA,THRA,THRA
17	42023702	42023703	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2,NKIRAS2
17	42125089	42125090	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC099811.2,RAB5C,AC099811.2,AC099811.2,RAB5C
17	42125092	42125093	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC099811.2,RAB5C,AC099811.2,AC099811.2,RAB5C
17	42562607	42562608	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	COASY,COASY,COASY,COASY,COASY,COASY,COASY,COASY,COASY,COASY
17	42833414	42833415	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PSME3,PSME3,PSME3,PSME3,PSME3,PSME3
17	43194364	43194365	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NBR1,NBR1,NBR1,NBR1,NBR1
17	46034265	46034266	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1,KANSL1
17	47928372	47928373	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SP2
17	48048353	48048354	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NFE2L1
17	48070991	48070992	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CBX1,CBX1
17	48071113	48071114	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CBX1,CBX1
17	48121251	48121252	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11,SNX11
17	50745762	50745763	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	LUC7L3,LUC7L3,LUC7L3,LUC7L3,LUC7L3
17	51260545	51260546	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UTP18
17	57256631	57256632	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	MSI2,GA-rich,MSI2
17	59201780	59201781	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC099850.2,PRR11,PRR11,AluSq2,PRR11,PRR11
17	59735365	59735366	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1,VMP1
17	63818223	63818224	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DDX42,DDX42,DDX42,DDX42,DDX42,DDX42,DDX42,DDX42,DDX42
17	63823907	63823908	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	FTSJ3,FTSJ3
17	67348647	67348648	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PSMD12,PSMD12,PSMD12,PSMD12
17	67350332	67350333	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PSMD12,PSMD12,PSMD12,PSMD12,PSMD12,PSMD12
17	67826218	67826219	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	BPTF,BPTF,GA-rich,BPTF,BPTF,BPTF,BPTF,BPTF
17	67912878	67912879	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	BPTF,BPTF,BPTF,BPTF,BPTF,BPTF
17	68255718	68255719	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2,AMZ2
17	73193150	73193151	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	COG1,COG1,COG1,COG1,AC097641.1
17	73285515	73285516	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CDC42EP4,CDC42EP4,CDC42EP4,CDC42EP4
17	75182972	75182973	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	intergenic
17	75784856	75784857	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UNK,UNK,UNK,UNK
17	75877916	75877917	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC087289.1,AC087289.1,AC087289.1
17	76392100	76392101	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	UBE2O,UBE2O
17	78424365	78424366	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PGS1,PGS1,PGS1,PGS1,PGS1
17	78993853	78993854	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CANT1,CANT1,CANT1,CANT1,CANT1,CANT1
17	80306316	80306317	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC124319.1,AC124319.1,AC124319.1,AC124319.1
17	80347896	80347897	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AC124319.1,AC124319.1
17	80476261	80476262	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NPTX1,NPTX1
17	80476266	80476267	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NPTX1,NPTX1
17	80964426	80964427	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	RPTOR,RPTOR,RPTOR
17	81512805	81512806	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	ACTG1,ACTG1,ACTG1,ACTG1
17	81667798	81667799	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CCDC137,CCDC137,CCDC137,CCDC137,CCDC137
17	81691537	81691538	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HGS,HGS,HGS,HGS
17	82485534	82485535	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NARF,NARF,NARF,NARF,NARF,NARF,NARF,NARF,NARF,NARF,NARF,NARF,NARF
17	82615827	82615828	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	WDR45B,WDR45B,WDR45B
18	657790	657791	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TYMS,TYMS,TYMS,TYMS
18	9102714	9102715	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NDUFV2,NDUFV2,NDUFV2
18	11851409	11851410	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GNAL,GNAL,GNAL,GNAL,GNAL,GNAL,CHMP1B
18	23536757	23536758	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NPC1,NPC1,NPC1,NPC1
18	26017982	26017983	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SS18,SS18,SS18
18	36111237	36111238	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SLC39A6,SLC39A6,SLC39A6,SLC39A6
18	48619628	48619629	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CTIF,CTIF,CTIF,CTIF,CTIF,CTIF
18	50284551	50284552	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CXXC1,CXXC1,CXXC1,CXXC1,CXXC1,CXXC1,CXXC1,CXXC1
19	1020941	1020942	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TMEM259,TMEM259,TMEM259
19	1108408	1108409	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SBNO2,SBNO2,SBNO2
19	1109416	1109417	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SBNO2,SBNO2,SBNO2,SBNO2
19	1117344	1117345	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SBNO2,SBNO2,SBNO2,SBNO2
19	1122529	1122530	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	SBNO2,SBNO2,SBNO2,SBNO2
19	1275692	1275693	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	C19orf24
19	1986951	1986952	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	BTBD2,BTBD2,BTBD2
19	2111777	2111778	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP3D1,AP3D1,AP3D1,AP3D1,AP3D1,AP3D1
19	2114208	2114209	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP3D1,AP3D1,AP3D1,AP3D1,AP3D1
19	2115374	2115375	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP3D1,AP3D1,AP3D1,AP3D1,AP3D1
19	2115375	2115376	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP3D1,AP3D1,AP3D1,AP3D1,AP3D1
19	2164180	2164181	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	DOT1L
19	3094765	3094766	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	GNA11,GNA11
19	3207780	3207781	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NCLN,NCLN,NCLN,NCLN,NCLN,NCLN
19	3466163	3466164	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	NFIC,NFIC,NFIC
19	3626641	3626642	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	CACTIN,CACTIN,CACTIN,CACTIN
19	5131081	5131082	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	KDM4B,KDM4B,KDM4B,KDM4B,KDM4B
19	7682529	7682530	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	TRAPPC5,TRAPPC5,TRAPPC5,AC008763.3,TRAPPC5
19	8444970	8444971	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	HNRNPM,HNRNPM,HNRNPM
19	10106358	10106359	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PPAN-P2RY11
19	10106359	10106360	+		2	BoRed-seq&m7G-RIP-seq,m7G-seq	PPAN-P2RY11
19	10577348	10577349	-		2	BoRed-seq&m7G-RIP-seq,m7G-seq	AP1M2,AP1M2,AP1M2
